Date,Age,Life Event,Life Event
August 1975,39,"Given a psychiatric evaluation, the doctor concluded that Kallinger knew right from wrong and was competent to stand trial.","Given a psychiatric evaluation, the doctor concluded that Kallinger knew right from wrong and was competent to stand trial."
09/08/1975,39,"2nd trial, his first was declared a mistrial during jury selection. 
Charged with 4 counts of robbery, 4 counts of false 
imprisonment, 1 count of burglary. Kallinger testified in his own trial and mentioned periods where he couldn’t remember things and told the jury that God communicated with him and often told him what to do. He also said that he was the son of God and had existed as a butterfly.","2nd trial, his first was declared a mistrial during jury selection. 
Charged with 4 counts of robbery, 4 counts of false 
imprisonment, 1 count of burglary. Kallinger testified in his own trial and mentioned periods where he couldn’t remember things and told the jury that God communicated with him and often told him what to do. He also said that he was the son of God and had existed as a butterfly."
09/19/1975,39,It took the jury less than an hour to find Kallinger guilty. Sentenced to 30-80 years in prison.,It took the jury less than an hour to find Kallinger guilty. Sentenced to 30-80 years in prison.
1975-1976,40,While he waited in jail to begin his murder trial in New Jersey he began to act out and try to draw attention to his mental illness. It was determined that he was faking.,While he waited in jail to begin his murder trial in New Jersey he began to act out and try to draw attention to his mental illness. It was determined that he was faking.
"September 13, 1976",40,"Went on trial in Hackensack, New Jersey for the murder of Maria and taking of the hostages in that home, among other charges. He pleaded not guilty. He acted out in his trial in ways that he had never done before and many believed it was a show being put on for the jury.","Went on trial in Hackensack, New Jersey for the murder of Maria and taking of the hostages in that home, among other charges. He pleaded not guilty. He acted out in his trial in ways that he had never done before and many believed it was a show being put on for the jury."
"October 13, 1976",40,Kallinger found guilty and sentenced to life in prison.,Kallinger found guilty and sentenced to life in prison.
March 1977,41,Set himself on fire in prison.,Set himself on fire in prison.
April 1977,41,Joseph assaulted a fellow inmate and started a fire on his cell block.,Joseph assaulted a fellow inmate and started a fire on his cell block.
1978,42,"Moved to a hospital in Waymart, Pennsylvania for the criminally insane and tried to kill another prisoner there.","Moved to a hospital in Waymart, Pennsylvania for the criminally insane and tried to kill another prisoner there."
March 1978,42,Slashed another convict's throat in an unprovoked attack but the victim survived.,Slashed another convict's throat in an unprovoked attack but the victim survived.
1988,42,In television interviews he has expressed his continuing desire to slaughter every person on earth and commit suicide only to “become God”.,In television interviews he has expressed his continuing desire to slaughter every person on earth and commit suicide only to “become God”.
1991,55,Spent next 5 years in solitary confinement on suicide watch.,Spent next 5 years in solitary confinement on suicide watch.
"March 26, 1996",59,Died after a seizure.,Died after a seizure.
