Date,Age,Life Event,Life Event
April 1985,42,"Robinson meets Theresa Williams and lets her move into the brothel and becomes his personal prostitute.  He then tries to get her to help him frame Irv Blattner for her own murder, which they were going to fake.  FBI agents that had been watching Robinson got Theresa to move to a safe house before Robinson could take her to the Bahamas as he said he would do.  AKA Robinson had plans to kill her.",
July 1985,42,Robinson hires a private detective to find Theresa and the FBI moves her to another city for her safety.,
August 21 1985,42,Robinson’s probation is revoked and he is sentenced to serve 7 years at the Missouri Department of Corrections.  BUT- he wins his appeal and doesn’t have to,
,,,
,,"serve the time.  Robinson made the cover of a national trade magazine called Farm Journal.  The editors were unaware of his criminal record.  The article was promoting people to invest in his Equi-2 company.  2 ranchers did and lost $ 10,000 each.",
1987,43,"Told Catherine Clampitt of Overland Park, KS she could have a job at Equi-II, his firm.  She vanished that spring.  She was officially reported missing on June 15 1987.",
1987,,Began serving a four year sentence in Kansas Hutchison Correctional Facility for several charges of fraud.,
June 1989,46,Robinson’s father dies.  Robinson then suffers from a series of strokes that left permanent neurological damage and the right side of his face was then partially paralyzed and looked “slack” on that side.,
1991,47,"After serving time in Kansas he was transferred to two prisons in Missouri for violating probation and an old fraud charge.  While at Western Missouri 
Correctional Facility he became friends with the prison librarian Beverly Bonner.",
1993,49,"Robinson was freed. Bonner divorced her husband and moved to Olathe, Kansas. She told her family she had a job with Robinson’s company and the job included foreign travel. Beverly told her ex-husband that she was going to be traveling abroad and gave him an address at a post office box that he could use to mail her alimony. She disappeared almost immediately and Robinson placed her belongings in a storage locker in a Kansas City suburb.",
Jan. 1994,,"Beverly Bonner was never seen again, but her mother continued to send Beverly her alimony checks to a mail box in Olathe at a business called the Mailroom.",
Summer of 1994,50,"A man known only as “John” whisked Sheila Dale Faith and her daughter Debbie Lynn from Pueblo, Colorado after meeting Sheila through an ad. “John” portrayed himself as a wealthy man who would support Sheila and Debbie, pay for therapy for Debbie and give Sheila a job. They packed up their belongings and moved to the Kansas City area, where they promptly disappeared.  They vanished but their mail, including their disability checks, was being forwarded to a mail box at the Mailroom. For years, the Social Security Administration continued to send checks to this suburban Missouri post office box that they had given out as their new address. Every month, John Robinson came by and picked up checks made out to Bonner and the Faiths.",
December 1995,52,"Robinson had collected enough money from Beverly Bonner’s alimony checks and from the Faith’s Social Security to put $95,000 down for a house for his son and new grandchildren on Big Pine Key Florida.  Robinson is known as a dirty old man in his own neighborhood and made sexual advances to many of his female 
neighbors.  He even crept around the trailer park slowly driving by their trailers on a golf cart when he knew that their husbands were out.",
1996,52,"Robinson and his wife moved into a new mobile home in Olathe’s Santa Barbara Estates, he spent a lot of time in front of his five computers searching the BDSM (bondage discipline sadomasochism) on the internet.",
1997,53,"Late in 1997 Robinson became acquainted online with a freshman at Purdue University named Izabela Lewicka, a polish immigrant living in north-central Indiana with her parents, both of whom university professors. In late 1997 Izabela told her parents that she was dropping out of school to move to Kansas City where a rich entrepreneur had offered her an internship. Izabela had also signed a 115-item slave contract with Robinson, a fact she did not tell her parents. She never returned home and communicated with her parents only through e-mail.",
1998,54,"Izabela registered at a local community college as Izabela Lewicka Robinson. While Robinson had given her a ring and paid for a marriage license, he never picked it up.",
Summer of 1999,55,Izabela told her friends that she and Robinson were going on a trip and would be gone for an extended period of time. She was never seen again. Robinson told a Web designer that he had hired she had been caught smoking marijuana and had,
,,,
,,been deported. Izabela’s parents continued to get emails from their “daughter” until Robinson’s arrest.,
Fall of 1999,55,"Robinson met Suzette Trouten in a BDSM chat room in late 1999. Suzette, 27, was a health care worker from Michigan and Robinson promised her $60,000 a year if she would take care of his diabetic, wheelchair-bound father. In addition to the $60,000+ a year, Robinson promised that he, Suzette, and his “father” would be traveling the world together.",
September 1999,55,"Robinson buys 16 acres of old farm land in La Cygne, Kansas.  He stores an old trailer on the property which he later hides 2 bodies in.",
February 2000,56,"Suzette Trouten moved to Kansas City to work for “JR.” Before she was to depart from Michigan she left Robison’s name and phone number with her mother, Carolyn Trouten, with whom she was very close. Carolyn Trouten received several typed letters from Suzette which that were allegedly written while she traveled abroad but had Kansas City postmarks and were uncharacteristically mistake-free. 
Carolyn later testified that Suzette was a poor speller and never typed notes to friends or family.",
"March 1, 2000",56,"The last time Carolyn Trouten heard from her daughter, Suzette. After contact with Suzette dropped off, Carolyn called the telephone numbers her daughter gave her and was surprised to have Robinson answer the phone. After all, the letters she received from her daughter said they were traveling together. Robinson denied this and said she had run off with an acquaintance and stolen money from him. Carolyn contacted the Lenexa police and filed a missing persons report.",
Spring 2000,56,"Robinson sent money to Vickie, a recently laid off psychologists from Texas who was suffering from depression and lack of meaningful relationships. Police had tapped Robinson’s phone and were aware of his contacts with Vickie. When she visited him over the Easter weekend, the police listened in the next room of a hotel while Robinson and Vickie engaged in very rough sex. Robinson forced her into sex acts Vickie did not want to do, took photos when she was tied up despite her explicit instructions not to, and slapped her much harder than she expected. These acts constituted sexual battery. In addition, Robinson left her without any money and alone in a strange city for several days before returning. When he came back, he ordered Vickie to return to Texas to await further instructions, but kept the $500 worth of S&M toys and props she brought with her.",
2000,56,"Jeanna, an unemployed accountant also from Texas, came to Kansas City ready to begin work as Robinson's executive assistant for his hydroponics business. He put her up in the hotel where he had sodomized and robbed Vickie, and left her for several days. When he returned he savagely beat her for not assuming a position naked in the corner when he entered the room. He then had sex with her. Jeanna was not interested in extreme physical pain or photography, but he took his liberties with her and then photographed the bruises on her body. Following the same pattern as before, he gave Jeanna $100 and sent her home, ordering her to put her possessions in storage and then return to Overland Park. She followed his orders, but when she returned to Kansas, Robinson continued to play too rough and abandoned her in the motel. In fear, she contacted the police.",
"June 2, 2000",56,"Police arrested Robinson at his home. With them they brought search warrants for his mobile home and desolate ranch 30 miles away. At his ranch in La Cygne the task force, with the help of a cadaver sniffing dog found the bodies of Suzette Trouten and Izabela Lewicka decomposing in 55-gallon chemical drums. In Raymore, Missouri police searched a storage facility where Robinson rented two garages. There, also in 55-gallon drums were the bodies of Shelia and Debbie Faith and Beverly Bonner.",
"June 21, 2000",56,"A former acquaintance said John Edward Robinson may have been member of a cult involving bondage, rape and torture. According to the informant Robinson's job in their cult was to recruit women. These women were then raped and tortured. The witness -- who remains unnamed -- saw Robinson participate in three Kansas",
,,,
,,"City area rituals where no one was killed. But the women were tortured 
extensively, sometimes even carving the face and abdomen of the victims and the cutting off body parts.","City area rituals where no one was killed. But the women were tortured 
extensively, sometimes even carving the face and abdomen of the victims and the cutting off body parts."
"June 26, 2000",56,"Authorities confirmed that Sheila Faith was one of the victims found in the Raymore storage locker. But they have yet to confirm if the remaining body is that of her daughter, Debbie.","Authorities confirmed that Sheila Faith was one of the victims found in the Raymore storage locker. But they have yet to confirm if the remaining body is that of her daughter, Debbie."
"February 5, 2001",57,"Begins the preliminary hearing of Robinson’s charges which by then also included 2 capital murder charges for Suzette and Izabela’s murders, 2 counts of fraud, 54 forgery charges, aggravated kidnapping of Suzette, and all the other charges brought forth back in 2000.","Begins the preliminary hearing of Robinson’s charges which by then also included 2 capital murder charges for Suzette and Izabela’s murders, 2 counts of fraud, 54 forgery charges, aggravated kidnapping of Suzette, and all the other charges brought forth back in 2000."
"March 2, 2001",57,The court ruled that Robinson would stand trial for 7 felony charges including 3 capital murder charges.,The court ruled that Robinson would stand trial for 7 felony charges including 3 capital murder charges.
January 2003,59,"In January, 2003, Judge John Anderson III, sentenced Robinson to death two times and handed down a life sentence for Lisa Stasi's killing.","In January, 2003, Judge John Anderson III, sentenced Robinson to death two times and handed down a life sentence for Lisa Stasi's killing."
