Date,Age,Life Event,Life Event
"August 14, 1935",28,Osswald dies at age 77 and left all his assets to Anna Marie… The attorney for his will said there were no assets left in the estate.  (Anna Marie had already taken it all when he was alive).,
No Specific Dates,,"Philip becomes ill with a stiff leg, drop foot.",
No Specific Dates,,"Philip’s mother, Maggie, becomes ill after Anna Marie had given her a box of chocolates.",
December 1935,28,"Anna Marie tries to insure her husband’s life for $10,000. It was denied",
1936,28,"Anna Marie tries to insure her husband’s life for $5,000.  It was approved",
"May 20, 1936",28,3rd Residence fire.  Collects $2000.00 from insurance for the past 2 fires.,
June 1936,28,Meets George Heis when buying coal.  They become friends and he begins to call her “his girl”.,
"July 15, 1936",29,Meets Stina Cable in the ladies room and they go get a beer together.  She steals $800.00 from her.  Cable is poisoned and sick for a year.,
"July 20, 1936",29,Anna Marie purchases Croton Oil,
October 1936,29,Heis falls ill after his feedings from Anna Marie.  He suspects he is being poisoned and kicks her out. He becomes paralyzed.,
"March 26, 1937",29,"Albert Parker (WM, 72) dies of arsenic poisoning.",
"June 3, 1937",29,"Jacob Wagner (WM, 78) dies. Autopsy showed 4 times lethal amount of arsenic in his body.  Anna Marie poisoned his orange juice and made up a fake will in his name.",
July 1937,29,Loses life insurance when she misses payments.,
,,,
"July 6, 1937",30,"George Gsellman (WM, 67) dies from metallic poison: Croton Oil","George Gsellman (WM, 67) dies from metallic poison: Croton Oil"
August 1 1937,31,"George Obendoerfer dies of Arsenic Poisoning on train to Colorado. 
Anna Marie steals jewelry and money from the hotel she was staying at with George.  Pawn shop owners later describe her and a young boy trying to sell the jewelry.","George Obendoerfer dies of Arsenic Poisoning on train to Colorado. 
Anna Marie steals jewelry and money from the hotel she was staying at with George.  Pawn shop owners later describe her and a young boy trying to sell the jewelry."
"August 10, 1937",31,Arrested for the murder of Jacob Wagner.,Arrested for the murder of Jacob Wagner.
"October 11, 1937",31,Trial begins,Trial begins
"October 29, 1937",31,Prosecution rested its case. Heis had testifies and the organs of Palmer and Wagner were presented as evidence.,Prosecution rested its case. Heis had testifies and the organs of Palmer and Wagner were presented as evidence.
"November 1, 1937",31,Defense began its presentation. Hahn testified as being innocent.,Defense began its presentation. Hahn testified as being innocent.
"November 4, 1937",31,Defense rested,Defense rested
"November 10, 1937",31,Sentenced to death/electric chair,Sentenced to death/electric chair
"December 1, 1937",31,Transferred to Ohio State Penitentiary,Transferred to Ohio State Penitentiary
"March 10, 1938",31,Originally the set date of execution. Continuing appeals pushed the execution to a later date.,Originally the set date of execution. Continuing appeals pushed the execution to a later date.
"December 6, 1938",32,Ohio governor made formal statement refusing to interfere with the court’s decision.,Ohio governor made formal statement refusing to interfere with the court’s decision.
"Wednesday, 
December 7, 1938",32,"Anna Marie dies at 8:13 p.m. 
She is the first woman to die in the electric chair in the state of Ohio.","Anna Marie dies at 8:13 p.m. 
She is the first woman to die in the electric chair in the state of Ohio."
"December 8, 1938",32,"Laid to rest in unsanctified ground at the Holy Cross Catholic cemetery in Columbus, Ohio.","Laid to rest in unsanctified ground at the Holy Cross Catholic cemetery in Columbus, Ohio."
,,,
