Date,Age,Life Event,Life Event
"1/12/79 
7/13/79","18 
19","Dahmer reports for duty in the U.S. Army at Fort McClellan in Anniston, AL, hoping to become a military policeman. 
He was reassigned to Fort Sam Houston in San Antonio, TX, as a medical specialist. 
Dahmer sent to Baumholder, West Germany, to serve as a combat medic. Reported that he drank heavily and listened to Black Sabbath. 
Coincidentally, 5 unsolved murders involving mutilation of victims occurred during Dahmer's stay there.",
"March, 1981 
10/7/81","20 
21","Pfc. Jeffrey Dahmer discharged under an army regulation concerning alcohol and drug abuse 
Dahmer moved to Miami beach, where he worked in a sub shop called “Sunshine Subs.” 
Coincidentally, four months after Dahmer moved to Florida, a 6-year-old boy named Adam Walsh was abducted and found decapitated in a nearby canal. Dahmer never claimed the murder, it still remains a mystery. 
Dahmer was arrested at the Ramada Inn in Bath, Ohio. He was charged with disorderly conduct, having an open container, and resisting arrest.",
"1982 
January, 1982 
August, 1982","21 
21 
22","Dahmer moved to West Allis, WI to live with his elderly grandmother. 
Dahmer bought a .357 magnum revolver and used it for target shooting. Father, Lionel, took it away 
Arrested at the Wisconsin State Fair for drunk and disorderly conduct Fined $50",
1983,23,"Got a Job at the Milwaukee Blood Plasma Center 
He took home a vile of blood, drank it and never tried it again.",
January,24,"Got a job at Ambrosia Chocolate Co. earning $9/hr. 
Started attending church 
Hid in a department store and stole a male mannequin, took it home and related to it in a sexual way. Grandmother found the mannequin, so he threw it away.",
9/06/86,26,Dahmer arrested for lewd and lascivious behavior after masturbating in front of two 12-year-old boys on the banks of the Kinnickinnic River. Charged with disorderly conduct and sentenced to one year probation.,
"June, 1987 9/15/87",27,"Kicked out of Club Baths. Accused of drugging people in his private room 
Dahmer picked up 25-year-old white male, Steven Tourmi, at a gay bar called Club 219. They went to the Ambassador Hotel, got drunk and passed out. When Dahmer awoke, he said Tourmi was dead and blood was coming out of his mouth. Dahmer stated he could not remember the previous night’s events. Dahmer bought a suitcase and put the corpse in it. He returned to his grandmother’s basement where he had sex with the corpse, masturbated on it, and sliced the flesh off of it.",
,,,
December 1987,27,"He then proceeded to dismember the remains, put them into plastic bags, and throw them away. (remains have never been found) 
Tourmi was reported missing.",
"January, 1988 
3/20/88 3/24/88 
April 
9/25/88 9/26/88 
9/27/88 
9/30/88","27 
27 
27 
27 
28 
28 
28 
28","Dahmer kills James Doxtator (14). 
Dahmer picked up the boy outside Club 219 and invited boy back to his 
grandmother’s house to earn some money posing nude, watching videos, and having a drink. They went back and had sex. Dahmer dropped sleeping pills in the boys drink. He strangled the boy in his sleep. He later dismembered the corpse with a knife, broke the bones with a sledge hammer, and threw the remains in the trash. 
Probation ends 
Kills Richard Guerrero (25) 
Dahmer picked him up outside “Club 219”, brought him back to his grandmothers house. The two had oral sex. Then, Dahmer drugged him and strangled him to death. He had sex with the corpse, dismembered the body and threw it away. 
Ronald Flowers reported to police that Dahmer had invited him to his 
grandmother’s house and had given him a drugged drink. He also reported stolen jewelry. 
Jeffrey Dahmer moved into an apartment at 808 North 24th Street, Milwaukee 
Approaches a 13-year-old Laotian boy and offers $50 to come to his apartment and pose for pictures. Dahmer convinced the boy to partially disrobe, took two Polaroid pictures of him, kissed his stomach, and touched his penis. The boy was drinking Irish Cream Liqueur laced with crushed tablets of Halcion. The boy did not fall asleep, so he returned home, and his family took him to the hospital. 
Police arrested Dahmer at Ambrosia Chocolate Co. and searched his apartment He was charged with exploitation of a child and second-degree assault. 
Dahmer pleaded not guilty at his preliminary hearing and was freed on $2500 cash bail. Trial was set for May 1989",
,,,
"1/30/89 3/29/89 
5/23/89 
5/24/89 
November, 1989 
12/10/89","28 
28 
29 
29 
29 
29","Dahmer changes plea to guilty. 
Dahmer kills Anthony Sears (24). 
Dahmer met Sears, a 24-year-old black male, at La Cage Aux Folles (a gay bar). He offered Sears money to be photographed. They went back to his grandmother’s house, had sex and Dahmer gave Sears a drink laced with sleeping pills. Dahmer strangled him, had sex with the corpse, and dismembered the body. After 
decapitating the corpse, he boiled the head, removed the skin and painted the skull gray. (He kept the skull) 
Found guilty of 2nd degree assault in the case of the Laotian boy 
In court, sentenced to eight years 
Told inmates that he hated black people and would like to kill 1000 of them Prohibited any contact with children 
Given 12 hour pass to go home for Thanksgiving, went to a bar and got drunk instead. He awoke, tied up, to a man sexually assaulting him with a candlestick. He returned back to prison several hours late. 
Dahmer wrote a letter pleading for leniency, served only 10 months",
"May, 1990 
June, 1990 
July, 1990 
9/3/90 
9/24/90 
2/18/91 
4/7/91","30 
30 
30 
30 
30 
30 
30","Dahmer moves to 924 25th Street. 
Dahmer meets Edward Smith, 28 years old, at “The Phoenix Bar”.  The two go back to Dahmer’s apartment to engage in sex, at his suggestion.  Smith was drugged and murdered. 
Just weeks later, Dahmer meets Raymond Smith, aka “Ricky Lee Beeks” at the “219 Club” his seventh victim.  Smith is drugged, murdered, and dismembered. 
(He kept the skull) 
24 year old Earnest Miller becomes Dahmer’s eighth victim.  His entire skeleton was kept as a souvenir.  Dahmer also keeps Miller’s biceps and later eats them. 
David Thomas, 24 years old, is murdered and dismembered by Dahmer.  Dahmer takes photographs while the murder is in progress. 
19-year old Curtis Straughter engages in oral sex with Dahmer.  He is later murdered and dismembered. (He kept the skull). 
19-year old Errol Lindsey is drugged, strangled, and used to perform oral sex with Dahmer.  Once again, he is dismembered and Dahmer keeps the skull as a souvenir.",
"5/24/91 
5/26/91","31 
31","Tony Hughes, deaf and mute, is passed a note from Dahmer at a club.  Routinely, Dahmer invites him back to his apartment for drinks and pornography.  Dahmer murders Hughes, dismembers him, and keeps the skull. 
Dahmer offers money to 14 year old Konerak Sinthasomphone.  He drugs the child, as he did with almost all of his victims, and performs oral sex while he is unconscious.  The child stumbles out of Dahmer’s apartment, bleeding from the anus, and is spotted by two girls, who call the police.  The police investigate, as the calm Dahmer explains that Konerak is his 19 year old lover.  The police leave, and Konerak is later murdered and dismembered. (He kept the skull).",
,,,
"6/30/91 
7/5/91 
July, 1991 
7/15/91 
7/19/91 
7/24/91","31 
31 
31 
31 
31 
31","Matt Turner, another young victim of 20 years of age, is murdered and 
dismembered by Dahmer.  The two originally met at a Gay Pride parade.  Turner’s skull is placed in the freezer. 
Jeremiah Weinberger, 23, meets Dahmer at a nightclub.  Weinberger spends the night at Dahmer’s apartment.  When Weinberger requested to leave the following day, Dahmer became angry and murdered and dismembered him.  His head was also placed in the freezer. 
Dahmer purchases a fifty-seven gallon barrel of hydrochloric acid, which he plans to use as a method of disposing his victims. 
Dahmer is fired from Ambrosia Chocolate Company for poor performance. 
23 year old Oliver Lacy spends some time at Dahmer’s apartment, where they engage in sexual activity and sensual body rubs.  Like the others, Lacy is drugged, murdered, and dismembered.  His heart and head are placed in Dahmer’s 
refrigerator. 
Joseph Bradehoft is Dahmer’s last victim, 25 years of age and homosexual.  The two men have sex, and Bradehoft is subsequently drugged, murdered, and dismembered.  His head was placed in the freezer; other remains were stuffed in the barrel of acid. 
Tracy Edwards, heterosexual and 31 years old, meets Dahmer and goes back to his apartment to have drinks.  Dahmer slaps a handcuff around Edward’s wrist, and the victim quickly escapes.  Edwards notifies the police, who visit an angry and resisting Dahmer.  Further investigation leads to the frozen organs and the barrel of dissolved human remains.  Dahmer is arrested.","Matt Turner, another young victim of 20 years of age, is murdered and 
dismembered by Dahmer.  The two originally met at a Gay Pride parade.  Turner’s skull is placed in the freezer. 
Jeremiah Weinberger, 23, meets Dahmer at a nightclub.  Weinberger spends the night at Dahmer’s apartment.  When Weinberger requested to leave the following day, Dahmer became angry and murdered and dismembered him.  His head was also placed in the freezer. 
Dahmer purchases a fifty-seven gallon barrel of hydrochloric acid, which he plans to use as a method of disposing his victims. 
Dahmer is fired from Ambrosia Chocolate Company for poor performance. 
23 year old Oliver Lacy spends some time at Dahmer’s apartment, where they engage in sexual activity and sensual body rubs.  Like the others, Lacy is drugged, murdered, and dismembered.  His heart and head are placed in Dahmer’s 
refrigerator. 
Joseph Bradehoft is Dahmer’s last victim, 25 years of age and homosexual.  The two men have sex, and Bradehoft is subsequently drugged, murdered, and dismembered.  His head was placed in the freezer; other remains were stuffed in the barrel of acid. 
Tracy Edwards, heterosexual and 31 years old, meets Dahmer and goes back to his apartment to have drinks.  Dahmer slaps a handcuff around Edward’s wrist, and the victim quickly escapes.  Edwards notifies the police, who visit an angry and resisting Dahmer.  Further investigation leads to the frozen organs and the barrel of dissolved human remains.  Dahmer is arrested."
"07/25/91 
January 13, 
1992 
2/15/92","31 
32 
32","Dahmer is charged with four counts of homicide, as a result of the police search through his apartment.  Dahmer admits that his crimes are wrong and declined to shift blame.  His bail is set for 1 million dollars. 
Dahmer changes his plea from innocent, to guilty but insane. 
Dahmer has acquired a total of fifteen counts of murder and is found guilty for all. He is sentenced to 941 years in jail.","Dahmer is charged with four counts of homicide, as a result of the police search through his apartment.  Dahmer admits that his crimes are wrong and declined to shift blame.  His bail is set for 1 million dollars. 
Dahmer changes his plea from innocent, to guilty but insane. 
Dahmer has acquired a total of fifteen counts of murder and is found guilty for all. He is sentenced to 941 years in jail."
"November 28, 1994",34,"Dahmer is sexually assaulted and murdered in jail, while cleaning a restroom, by convicted African-American murderer Christopher Scarver.","Dahmer is sexually assaulted and murdered in jail, while cleaning a restroom, by convicted African-American murderer Christopher Scarver."
