Date,Age,Life Event,Life Event
"March 18, 1951",21,"Escaped from prison, but was caught and received an extra two years.","Escaped from prison, but was caught and received an extra two years."
,,,
,,While he was out he also attempted a burglary.,
"July 14, 1954",24,After serving his additional time he was released from prison.,
"February 5, 1955",25,"Hatcher stole a 1951 Ford in Orrick, Missouri.  He was then sentenced to 4 years for the car theft.  During his imprisonment at Ray County Jail in Richmond, Missouri, Hatcher received an additional two years for 
attempted escape.",
"March 18, 1959",29,Released from prison after the fifth and sixth sentences of his career.,
"June 26, 1959",29,"Hatcher attempted to abduct a 16-year old St. Joseph newspaper boy. He threatened the young boy with a butcher knife, making this the first recorded violent crime of his life. The boy reported the crime and Hatcher was arrested when the police stopped him in a stolen vehicle.",
"November 20, 1959",30,Hatcher was sentenced to five years in the Missouri State Penitentiary for the attempted abduction and auto theft under the Habitual Criminal Act.,
"November 21, 1959",30,"Hatcher was waiting to be transported to the Missouri State Penitentiary, where he attempted to break out of the Buchanan County Jail. Hatcher was unsuccessfully.",
"November 25, 1959",30,Hatcher arrived at the Missouri State Penitentiary for his fourth tour.  At this point Hatcher was starting to state his claim as being the most notorious criminal in the northwest of Missouri since Jesses James.,
"July 2, 1961",31,"Jerry Tharrington, a fellow inmate of Hatcher’s at the penitentiary, was found raped and stabbed to death on the prison’s kitchen loading dock. Hatcher was the only one missing from the kitchen crew at the time of the murder.",
"August 21, 1961",32,"Hatcher was sent to solitary confinement for the Tharrington’s murder, since there was not enough evidence to convict him in court. This was the only punishment available.",
"January 18, 1962",32,"Hatcher, still in solitary confinement from the murder, sent a note to the Major at the penitentiary, claiming that he realized he needed 
psychological treatment. However, the prison psychologist felt that it was all a scheme to get out of solitary and possibly out of prison early. 
Treatment was refused, and many believe that if he had gotten treatment, the remainder of his life may have gone in an entirely different direction.",
"October, 1962",33,Hatcher was returned to the general population at the prison and his sentenced was reduced to ¾ the original time.,
"August 24, 1963",34,Hatcher was released from the penitentiary.,
"August 27, 1969",40,"Hatcher confessed to abducting a boy in Antioch, California.  The boy was riding down the street on his bicycle and he had a tennis racket with him. Hatcher told the boy to take a ride with him.  Hatcher drove to a creek and strangled the boy with his hands.",
"August 29, 1969",40,"A 6-year old Hispanic boy was reported missing at 5:00 p.m. in San Francisco, California. The boy had been last seen walking away with a man that offered him ice cream, as reported by the six-year old girl he was playing with. The boy was found by a man walking his dog in the middle of the sexual assault and beating. Police arrived in time and arrested the man who wouldn’t answer any questions except saying his name was Albert Ralph Price; the identification found on him was from a man named Hobert Prater. The boy survived the horrifying assault. FBI records finally identified the man as Charles R. Hatcher.",
"September 12, 1969",40,"Hatcher, still going by the name Albert Price, was brought before a judge in California for the charges of assault with attempt to commit sodomy and kidnapping. Psychiatric evaluations were ordered to determine Hatcher’s competence.",
"September, 25, 1969",40,A complete mental evaluation during a 90-day stay at California State Hospital was ordered after Hatcher was completely unresponsive during the preliminary evaluations. This was the first time Hatcher faked mental,
,,,
,,"illness and avoided prison. During his time at the hospital, Hatcher claimed he heard voices and faked delusions of persecution. He pretended to be confused and faked a few suicide attempts for effect.",
"September 30, 1969",40,Hatcher began the 1st of his five tours of the California State Hospital.,
"December, 1970",41,"Hatcher was repeatedly sent back to the courts from the hospital; 
psychologists’ saying that he was competent to stand trial and each time being sent back to the hospital. One psychiatrist at the hospital identified him as having a passive-aggressive personality with sexual deviation and pedophilia. It was also reported that the staff felt Hatcher was malingering. The hospital decided once again that he was competent to stand trial and once again the judge ordered two more evaluations.",
"January 21, 1971",41,The first psychiatrist concluded that Hatcher was insane and recommended vigorous treatment in a secure hospital.,
"January 22, 1971",41,"The second psychiatrist, who referred to Hatcher as “Mr. Prince,” 
concluded that he was incompetent to stand trial and sent him back to the hospital.",
"May 24, 1971",41,"Hatcher was finally sent to trial and pleaded not guilty by reason of insanity. Once again, Hatcher was sent for evaluations, this time at a different hospital and it was concluded that he could not stand trial.",
"May 27, 1971",41,"The actual examination took place with both Hatcher ( Albert Price) and Dr. Carl Drake, Jr. He lied about his life history to the doctor.  Many doctor’s had relied on the words of convicted inmates on the accounts of their lives.",
"June 2, 1971",41,"Hatcher escaped from the hospital. He was caught a week later 90 miles away in Colusa, California. He was arrested under suspicion of auto theft and went by the name Richard Lee Grady.",
"July 15, 1971",41,"Hatcher was returned to the California State Hospital for an evaluation of a mental disorder, where he was recognized by the staff.",
"April 4, 1972",42,"After finally deciding that Hatcher’s treatment was going nowhere and that he was endangering other patients, he was sent to the prison state hospital at Vacaville.",
"August, 1972",43,"Hatcher was transferred to San Quentin Prison, and finally would be forced to trial, three years after the crime.",
"October 24, 1972",43,"After it was determined that he was capable of rational thinking, based on a letter he wrote to his public defender, Hatcher was ordered two final examinations. One would determine if he was competent to stand trial and the other would determine of he was sane at the time of the crime.",
"December 12, 1972",43,Hatcher was finally tried for the abduction and molestation of the Hispanic boy. He was convicted of the charges.,
"January, 9 1973",43,Hatcher was committed to the California State Hospital as a mentally disordered sexual offender.,
"March 28, 1973",43,Around 5:00 p.m. the security guards found Hatcher hiding in a cooler near the main courtyard of the hospital.  There were two sheets stuffed into his pants.  He admitted to the guards he was attempting to escape from the hospital. The doctors felt that he was still a threat to society and he was sent back to court for sentencing.,
"April 27, 1973",43,"Sent to a medium-security prison in Vacaville, California with a sentence of one year to life in prison.",
May 1973,43,"A psychologist, W.D. Lewis, interviewed Hatcher at the reception center and found him to be a “manipulative institutionalized sociopath.”",
"June 15, 1973",43,"Hatcher was recommended for transfer to a maximum security prison. He slashed his wrists because he didn’t want to be sent to one of those prisons. A psychiatrist concluded that had paranoia and schizophrenia, which saved him from the maximum security prison. He remained at Vacaville.",
,,,
August 1975,45,Guards stated at the parole review that Hatcher was not a custodial problem and had performed his tasks well in the hospital kitchen.,
"June 25, 1976",45,"The California Parole Board found that Hatcher had improved 
dramatically through his time in prison, which was two years, seven months, and seventeen days based on various reviews. Talk of parole began. After continued treatment and rehabilitation a parole date was set for December 25, 1978.",
"January 3, 1977",47,"Hatcher received a modified parole date that led him to be released 19 months earlier than expected. A bill had been passed that would give credit to inmates for time spent not only in jails, but in mental health facilities as well.",
"May 20, 1977",47,"Hatcher was released to Home Care Services Center, a halfway house in San Francisco, California.",
"May 25, 1977",47,"Hatcher was supposed to report back to the half-way house every night at 9:00 p.m. and take a total of nine prescribed pills. Five days later, Hatcher violated the terms of his parole and was on the run. He was considered a “walk-away.”",
"June 13, 1977",47,"Hatcher was declared a “parolee at large” and besides a sighting in Wilmar, Minnesota, was not seen for about a year.",
"May 27, 1978",48,"Eric Christgen (WM, 4) was abducted and murdered in St. Joseph, Missouri.",
"September 4, 1978",49,"Hatcher was arrested in Omaha, Nebraska, 150 miles north of St. Joseph, Missouri for a sexual attack on a 16-year old boy.",
Fall 1978 and Spring of 1982,,"Hatcher was arrested for molesting a teenage boy, attempting to stab a 7 year old boy, fighting over payment for sex with a young man.  All these crime were in Omaha, Nebraska.  Hatcher also molested a man in Lincoln, Nebraska, attempted to stab a man in Des Moines, and abducted an 11 year old boy from a shopping mall in Bettendorf, Iowa.",
"January 31, 1979",49,"Released from Douglas County Mental Hospital in Omaha, where he had been for the sexual attack in September 1978. He had been arrested under the name Richard Clark, and records indicate that he may never have been identified as Hatcher during his time there. None of the jurisdictions that Hatcher encountered bothered to process his fingerprints.",
"February 14, 1979",49,"Man by the name of Melvin Reynolds was falsely accused and convicted to life in prison for the Christgen murder, which was committed by Hatcher.",
"May 3, 1979",49,Hatcher was arrested again in Omaha for assault and attempting to kill a 7 year old boy. Charges were dropped and he was sent to another mental health facility.,
"May 21, 1980",50,Hatcher was released only to return two months later for another assault charge.,
"September 6, 1980",51,Escaped from Norfolk Regional Center,
"October 9, 1980",51,"Arrested under the name Richard Clark in Lincoln, Nebraska for attempted assault and sodomy of a 17-year old male. He was discharged from the mental health facility he was sent to only 21 days later.",
"January 13, 1981",51,"Arrested again under the name Richard Clark in Des Moines, Iowa after a knife fight. He spent a short amount of time in various Iowa mental health facilities.",
"April 10, 1981",51,"Hatcher was discharged to a Salvation Army shelter in Davenport, Iowa.",
"June 20, 1981",51,"James L. Churchill (WM, 34) was stabbed to death on the banks of the Mississippi River near Rock Island, Illinois. Hatcher eventually confessed that Churchill and he had been drinking heavily and he felt the impulse to kill growing inside of him.  He stabbed Churchill until the knife became imbedded in a bone to the right of his chest, near the heart.  He stabbed Churchill a total of 10 or 12 times.",
,,,
"July 16, 1981",52,"Arrested in Bettendorf, Iowa for attempting to abduct an 11-year old boy from a grocery store. The boy was able to run and when the police arrested Hatcher, he again went by the name of Richard Clark. Ironically this was Hatcher’s birthday.",
"March 18, 1982",52,"The charges were dropped but Hatcher was sent to a mental hospital in Mount Pleasant, Iowa on an involuntary commitment.",
"May 7, 1982",52,"After staying there only 49 days, Hatcher was released.",
"July 27, 1982",53,"A young woman was accosted by a strange man in a downtown shopping mall in St. Joseph, Missouri.  The man wanted to take her for a walk and buy her a cup of coffee.  The woman was frightened by the man and told him to leave her alone.  This encounter took place only half a block down from where Eric Christgen was abducted 4 years earlier.",
"July 28, 1982",53,"Hatcher abducted a 10-year old boy. The abduction took place outside of a mall in St. Joseph, Missouri.  The boy had been browsing in a record shop at the mall when a man grabbed him by the shoulder and announced he was a security guard. The boy got away from Hatcher and went to find his grandmother.    The man escaped before the police arrived.",
"July 29, 1982",53,There was a brief report in the St. Joseph Gazette on the attempted abduction of the boy.,
"July 29, 1982",53,"Michelle Steele (WF, 11) was abducted and murdered in St. Joseph. She was going to a dentist appointment downtown in St. Joseph, Missouri. She went to her dentist appointment which was at 10:30 a.m. and left around 11:30 a.m. When her mother, Annette Steele returned home at 3:15 and noticed that her daughter was not present, she called the police.",
"July 30, 1982",53,"The uncle of the missing girl, Roy Montgomery, was continuing the search when he noticed something white between two logs.  It was Michelle Steele’s lifeless body laying there between the two logs.  The body was found less than a mile downstream from where Eric Christgen’s body was found earlier.",
"July 30, 1982",53,"Hatcher voluntarily checked into the St. Joseph State Hospital under the name Richard Clark, claiming that he was hearing voices.",
"August 3, 1982",53,"Hatcher, under the name Richard Clark, was charged with first degree murder for the murder of Michelle Steele and the bond was set for 
$250,000. Hatcher had been identified by the police as the man they had seen by the river, as well as picked out of photo lineups by the two attempted abductees. Sufficient evidence had been found: nylon cords, his knapsack, his teeth matched the bite marks on the girl’s body, and his shoes matched the imprints in the soil near the body.",
"August 13, 1982",53,Hatcher received his first mental examination in this case and it was concluded that he could understand his charges and didn’t need to be sent to another mental hospital.,
"September 12, 1982",53,Hatcher pleaded not guilty by reason of mental disease or defect. A second examination was ordered.,
"December 2, 1982",53,"During this examination he was injected with a truth serum. In the 
questioning, Hatcher claimed that voices and demons told him to “sacrifice the maiden.” The doctors believed that these were simply excuses he had come up with himself to justify his violence.",
"December 6, 1982",53,"A trial date was, but was missed but of his lack of competence to stand trial.",
"April 19, 1983",53,Hatcher was ruled competent to stand trial for the 1st degree murder in the death of Michelle Steele.  A new trial date was set for June 6th.,
"May 3, 1983",53,"Hatcher was spending time at Buchanan County Jail, awaiting his trial. He gave a scrap of paper to a deputy that said: “Please call the FBI and tell them I would like to see them today. Very important case.” When Hatcher met with FBI agent Joe Holtstag, he gave him a map that directed him to",
,,,
,,"the body of James Churchill. He didn’t admit to killing him, so it was assumed that this was just to gain credibility. He told Holtstag that there were 16 bodies, 13 adults, and all were male. Holtstag got his first pieces of information that would lead to the discovery that the wrong man was in jail for the murder of Eric Christgen. During this interview, it became clear that Hatcher would trade details about the murder for the death penalty; he wanted to be put to death",
"May 28, 1983",53,"Hatcher was finally charged under his real name. He was listed as using the aliases: Richard Martin Clark, Richard Harris, Richard Mark Clark, Richard Lee Grady, Richard Lee Price, Earl L. Kalebough, Albert Aire, Charles Marvin Tidwell, Hobart Prater, Ronald Springer, Doris Mullins, Carl L. Kalebough, Albert Ralph Price, Doris Mullins Travis, and Dwayne Lee Wilfong. He had used six Social Security numbers in his career.",
"June 6, 1983",53,"After Hatcher’s cell was searched by impatient officers still waiting for his confessions, he told Holtstag that he had flushed his diary of the murders.",
"June 20, 1983",53,"The two attorneys, Dahms and Morrey had obtained a change of venue for Hatcher’s trial and the date was set fro August 22, 1983.",
"July 25, 1983",54,"Hatcher finally wrote a detailed account, containing evidence no on else would know, about the Christgen case. Holtstag received this letter on the 27th of July.",
"August 3, 1983",54,"Hatcher confessed to the murder of James Churchill in 1981 and William Freeman in 1969. During this same interview he was questioned by other detectives about killing Eric Christgen. By the end of this interview, Hatcher had filled out a timeline of his career from his October 27, 1947 arrest for auto theft to his July 29, 1982, which was the arrest for the Michelle Steele murder.",
"September 1, 1983",54,The grand jury met and felt they had heard enough evidence to indict Hatcher on capital murder charges of Michelle Steele.,
"September 6, 1983",54,Hatcher was indicted by the Buchanan County grand jury on capital murder and was arraigned the next day.,
"September 12, 1983",54,"Hatcher pleaded not guilty and another trial was set for January 9, 1984.",
"October 13, 1983",54,"Hatcher was sentenced to life in prison in Missouri State Penitentiary for the murder of Eric Christgen. Melvin Reynolds, the man currently serving time for the crime was released the next day.",
"January 9, 1984",54,"The trial for Michelle Steele’s murder was about to start, but Hatcher’s attorney, Dahms had enough of his client’s abuse and dropped the case.",
"September 17, 1984",55,"The trial and the new attorney moved to Warrensburg, Kansas.  The trial lasted five days from 9:00 am until 9:00pm.   A jury of 8 men and 4 women were picked the 1st day.",
"Sept  22, 1984",55,Hatcher was convicted of capital murder in the case of Michelle Steele. It took the jury less than an hour to return and recommend Hatcher be sentenced to life without the possibility of probation or parole for 50 years.,
November 1984,55,Holtslag met with Hatcher for the last time in the penitentiary interview room.,
"December 3, 1984",55,Hatcher appeared before the court again on a motion for a new trial.  The motion was denied.,
"December 7, 1984",55,"On a clear and cold morning, officers made their routine schedule and shined a flashlight in Hatcher’s cell and found him hanged in his cell. He was hanging by a piece of electrical wire that had been tied to the brace of a heavy metal ventilation grate on his cell.  The knot in the wire was located beneath his right ear.  Hatcher’s hands had been tied behind his back with a piece of shoelace.  The officers tried to revive him, but he was already dead.",
"December 11, 1984",55,A group of volunteers carried a fiberboard box containing Hatcher’s remains to the prison cemetery to be buried.  His brother refused to have,
,,,
,,anything to do with Hatcher.,anything to do with Hatcher.
